;DJ Industrial Average - Index Total Return Level;FTSE 100 - Index Total Return Level;France CAC 40 - Index Total Return Level
;DJIAK:FG_TOTAL_RET_IDX(,,'UNHEDGED');180555:FG_TOTAL_RET_IDX(,,'UNHEDGED');180454:FG_TOTAL_RET_IDX(,,'UNHEDGED')
;19870930;19851231;19871231
;20251208;20251208;20251208
;Index;Index;Index
;Dow Jones Global;FTSE UK;Euronext
20240618;96363,12092;8935,278072;23690,20305
20240619;96363,12092;8950,361366;23534,93484
20240620;97107,28489;9028,279641;23849,38292
20240621;97145,91947;8990,365456;23716,41028
20240624;97793,25247;9038,197151;23960,62573
20240625;97051,2077;9001,362183;23821,97505
20240626;97090,00529;8976,84281;23656,73262
20240627;97179,98963;8933,473126;23412,92124
20240628;97067,83524;8916,477489;23253,34156
20240701;97193,51988;8919,35369;23517,99068
20240702;97596,33022;8869,601737;23446,94319
20240703;97537,15573;8924,116006;23739,49596
20240704;97537,15573;9001,464868;23937,66148
20240705;97742,22874;8960,696512;23874,93607
20240708;97672,43208;8949,293129;23725,09754
20240709;97547,83242;8890,658358;23355,6241
20240710;98624,69664;8949,310288;23557,45701
20240711;98705,11352;8982,113729;23724,11911
20240712;99318,76119;9014,422571;24026,42744
20240715;99842,20493;8938,011212;23741,46003
20240716;101686,4103;8918,286455;23577,61723
20240717;102291,2496;8942,927596;23555,44487
20240718;100967,715;8961,97165;23604,40823
20240719;100046,8602;8908,264493;23442,52139
20240722;100387,5052;8955,287846;23714,76951
20240723;100245,0477;8920,979727;23642,0043
20240724;98992,62918;8906,046798;23377,83395
20240725;99194,3216;8943,657451;23108,03797
20240726;100819,4468;9052,20536;23390,14232
20240729;100696,7343;9059,464414;23160,39408
20240730;101201,9444;9039,863162;23257,1426
20240731;101449,0013;9142,086491;23433,0919
20240801;100219,9177;9056,554767;22932,04803
20240802;98702,9819;8937,760106;22562,8932
20240805;96134,66721;8755,743873;22243,00687
20240806;96865,88381;8775,919042;22184,03157
20240807;96286,1813;8929,199763;22607,09182
20240808;97982,81599;8926,159912;22549,33265
20240809;98145,34828;8951,508412;22618,62174
20240812;97800,24948;8997,702483;22559,36547
20240813;98815,67243;9025,077242;22637,77952
20240814;99418,8859;9075,290435;22816,6333
20240815;100809,4603;9177,303411;23096,68887
20240816;101107,5525;9137,791898;23178,6239
20240819;101722,9463;9187,845927;23341,37971
20240820;101569,8338;9095,919552;23290,71542
20240821;101707,9129;9107,034912;23412,04225
20240822;101265,8964;9115,529351;23410,13411
20240823;102415,7929;9159,281229;23574,82605
20240826;102589,985;9159,281229;23616,28317
20240827;102635,0904;9178,725907;23539,79585
20240828;102239,2776;9176,954279;23576,77215
20240829;102882,2384;9224,530038;23773,66511
20240830;103510,304;9221,210988;23742,53937
20240902;103510,304;9207,137346;23790,67646
20240903;101984,2969;9135,16433;23568,78938
20240904;102079,0591;9103,394166;23338,1513
20240905;101532,9078;9076,941258;23123,40996
20240906;100510,6541;9010,602875;22875,56718
20240909;101716,8677;9109,027858;23102,56359
20240910;101503,2844;9037,58698;23047,48899
20240911;101814,1375;9024,328117;23014,13089
20240912;102399,8313;9077,437779;23133,10074
20240913;103147,8267;9112,824768;23227,00502
20240916;103763,6874;9118,713878;23177,81609
20240917;103724,0527;9153,323886;23295,9684
20240918;103473,6334;9091,444229;23163,69506
20240919;104775,274;9174,321095;23694,19678
20240920;104870,4361;9065,570659;23335,93983
20240923;105023,2524;9098,304407;23360,98106
20240924;105231,5935;9123,692098;23659,45126
20240925;104499,9427;9108,203562;23564,80964
20240926;105149,0432;9132,187557;24114,46666
20240927;105492,8388;9171,710069;24269,26264
20240930;105535,5881;9079,318327;23783,24936
20241001;105103,8371;9123,08232;23591,11834
20241002;105208,9904;9138,749449;23602,09962
20241003;104747,8923;9132,008999;23291,20838
20241004;105630,4488;9129,935728;23489,26578
20241007;104636,5351;9155,273905;23597,209
20241008;104951,127;9030,681844;23426,83199
20241009;106027,6211;9089,259816;23547,59731
20241010;105894,3701;9085,730046;23489,95732
20241011;106916,4093;9103,28701;23603,02996
20241014;107418,662;9146,317584;23678,32741
20241015;106608,503;9098,466789;23436,54399
20241016;107449,7968;9186,469234;23343,1484
20241017;107852,2544;9249,341391;23628,94856
20241018;107960,6771;9219,690275;23720,30387
20241021;107124,8271;9175,556138;23480,95888
20241022;107108,1065;9162,650544;23477,43312
20241023;106085,1988;9109,816675;23360,23704
20241024;105734,3939;9123,346404;23378,28766
20241025;105085,7328;9100,682187;23360,42665
20241028;105767,3434;9141,256854;23545,49592
20241029;105381,7859;9068,437556;23402,70316
20241030;105153,4348;9002,255806;23144,8597
20241031;104210,032;8947,908441;22901,87201
20241101;104930,4934;9021,876205;23084,89147
20241104;104287,7336;9029,707859;22968,37068
20241105;105353,9182;9016,628076;23078,77301
20241106;109116,8743;9010,333459;22961,82086
20241107;109115,3989;8996,849017;23136,26386
20241108;109767,1093;8921,312943;22865,42499
20241111;110526,0586;8979,669233;23141,63819
20241112;109607,1287;8869,790585;22518,75963
20241113;109724,9657;8874,833488;22487,11383
20241114;109207,4342;8931,06215;22783,04783
20241115;108482,9974;8922,67272;22651,62926
20241118;108404,2577;8973,254329;22678,44927
20241119;108102,7935;8961,855934;22527,0436
20241120;108451,4046;8946,415414;22429,84177
20241121;109618,1003;9023,382889;22476,17526
20241122;110682,9472;9148,299438;22606,08711
20241125;111782,5057;9181,066244;22620,33433
20241126;112110,7298;9144,45616;22424,09227
20241127;111799,8087;9162,325625;22263,64735
20241128;111799,8087;9174,351779;22376,52905
20241129;112278,7046;9181,081283;22550,65215
20241202;112036,513;9209,435384;22575,17699
20241203;111845,2058;9260,973552;22641,93819
20241204;112617,0473;9234,825076;22791,30533
20241205;111995,9141;9251,378951;22876,36239
20241206;111687,7306;9206,197191;23177,02866
20241209;111118,1142;9254,361862;23343,21404
20241210;110748,6173;9174,897281;23076,8519
20241211;110500,1475;9198,451521;23166,17309
20241212;109913,3587;9210,684618;23158,49438
20241213;109701,1593;9198,014366;23122,98963
20241216;109444,5279;9155,600126;22959,94467
20241217;108774,6704;9081,51563;22986,85429
20241218;105969,3632;9085,850411;23045,90471
20241219;106007,8364;8987,286327;22764,24841
20241220;107254,6779;8964,32478;22702,16011
20241223;107421,6518;8984,397061;22695,42116
20241224;108398,2571;9023,087607;22727,80571
20241225;108398,2571;9023,087607;22727,80571
20241226;108470,279;9023,087607;22727,80571
20241227;107635,1015;9037,267215;22954,60199
20241230;106587,3976;9005,361231;22824,12343
20241231;106513,529;9063,041866;23033,77615
20250101;106513,529;9063,041866;23033,77615
20250102;106133,1054;9160,862059;23099,25693
20250103;107000,9082;9120,811737;22750,77629
20250106;106956,1183;9149,29162;23261,48047
20250107;106509,8315;9144,434101;23397,89263
20250108;106777,388;9150,81153;23282,52239
20250109;106777,388;9228,917157;23400,78399
20250110;105042,8503;9149,945616;23215,71948
20250113;105941,209;9122,98636;23145,7419
20250114;106495,1585;9097,856616;23194,73094
20250115;108256,6191;9208,338574;23353,84993
20250116;108085,2612;9311,749819;23854,23173
20250117;108923,5754;9437,493798;24088,568
20250120;108923,5754;9454,491867;24162,77573
20250121;110292,745;9485,284963;24279,81079
20250122;110620,7451;9481,771009;24487,413
20250123;111643,7052;9504,271754;24659,92895
20250124;111306,4117;9434,538034;24769,2989
20250127;112031,3468;9436,040413;24703,5587
20250128;112374,0238;9469,51145;24674,78651
20250129;112031,1928;9496,069571;24597,02071
20250130;112453,6481;9594,907547;24813,09283
20250131;111608,1215;9624,955466;24839,76463
20250203;111300,5593;9524,643549;24542,16693
20250204;111636,6137;9510,450389;24703,00124
20250205;112431,4703;9568,731496;24657,0226
20250206;112116,6695;9684,121209;25019,25477
20250207;111003,6239;9654,440218;24911,17094
20250210;111451,6452;9729,090232;25014,86731
20250211;111769,6106;9739,725951;25085,7533
20250212;111205,4226;9773,070439;25127,26224
20250213;112064,8001;9733,753865;25508,21018
20250214;111724,6234;9697,919565;25553,26882
20250217;111724,6234;9737,401025;25587,91266
20250218;111769,4863;9735,979257;25642,34882
20250219;111948,1976;9675,788126;25342,34653
20250220;110829,8258;9642,236069;25379,9463
20250221;108951,6757;9638,219191;25479,73528
20250224;109034,9503;9637,788328;25281,2479
20250225;109436,2103;9648,580044;25156,52095
20250226;108964,4753;9718,458442;25446,63477
20250227;108478,7069;9757,172995;25317,28513
20250228;110051,2085;9816,819324;25345,7406
20250303;108466,0694;9885,428511;25620,95408
20250304;106782,8573;9760,277299;25146,66606
20250305;108002,3525;9756,757611;25539,84779
20250306;106928,7337;9707,087316;25614,5711
20250307;107487,8491;9703,783875;25374,38392
20250310;105301,4023;9614,724034;25145,68485
20250311;104099,8762;9498,200489;24815,44591
20250312;103892,6207;9548,482637;24962,45963
20250313;102578,0442;9556,773521;24803,88185
20250314;104281,4677;9657,205358;25085,31258
20250317;105182,3759;9710,858679;25228,10546
20250318;104527,977;9738,761198;25354,94026
20250319;105491,5736;9740,356972;25532,72903
20250320;105463,1416;9736,635076;25291,29767
20250321;105547,2786;9674,87088;25131,15088
20250324;107050,5162;9665,050413;25067,45018
20250325;107061,0241;9693,90366;25336,99059
20250326;106727,4005;9722,757682;25118,39152
20250327;106337,5291;9710,322106;24991,51105
20250328;104538,0634;9702,177647;24759,94608
20250331;105588,5373;9616,973178;24367,81743
20250401;105558,8681;9675,231434;24635,71799
20250402;106150,5516;9645,735295;24580,88726
20250403;101935,0579;9499,614877;23768,11997
20250404;96360,30811;9029,091348;22754,63448
20250407;95481,91898;8633,515379;21666,67137
20250408;94677,11542;8867,173296;22208,72311
20250409;102128,5823;8608,18006;21466,17885
20250410;99593,3351;8884,463833;22288,79965
20250411;101150,4908;8941,647253;22222,43175
20250414;101935,4853;9132,684102;22748,90004
20250415;101543,5292;9261,552571;22943,71792
20250416;99783,82421;9291,281816;22926,70751
20250417;98457,82209;9299,971546;22788,7534
20250418;98457,82209;9299,971546;22788,7534
20250421;96051,45604;9299,971546;22788,7534
20250422;98609,54075;9359,458224;22979,25029
20250423;99665,38101;9443,26918;23468,19199
20250424;100890,4403;9454,980661;23558,24551
20250425;100941,0204;9463,765758;23700,92432
20250428;101228,105;9466,11675;23819,90018
20250429;101983,0942;9517,985397;23763,64091
20250430;102339,7845;9553,278858;23883,1534
20250501;102550,1482;9558,239996;23883,1534
20250502;103970,5674;9670,2298;24438,60039
20250505;103722,4619;9670,2298;24418,41825
20250506;102741,4864;9671,432083;24320,41807
20250507;103458,5792;9628,587031;24116,65919
20250508;104098,9511;9607,277491;24342,58742
20250509;103828,9585;9633,394724;24498,60411
20250512;106754,6223;9689,899523;24911,21428
20250513;106084,9544;9687,576827;25018,02747
20250514;105859,9588;9667,412347;24900,32966
20250515;106556,7643;9746,830667;24954,82383
20250516;107459,1765;9804,188867;25060,36891
20250519;107831,6077;9820,835463;25149,80586
20250520;107542,2637;9913,19408;25349,04322
20250521;105484,0178;9919,221229;25261,0674
20250522;105480,6101;9870,076481;25113,98964
20250523;104846,7794;9846,032178;24698,74329
20250526;104846,7794;9846,032178;25029,28768
20250527;106733,2952;9913,888204;25039,92257
20250528;106115,8553;9855,121055;24916,14905
20250529;106410,863;9855,906459;24897,5025
20250530;106594,3131;9919,152843;24815,50486
20250602;106717,235;9921,273012;24772,14918
20250603;107257,4553;9935,703344;24869,33162
20250604;107025,6443;9951,844826;25000,11206
20250605;106788,8715;9966,701666;24953,97457
20250606;107907,0544;9997,097433;25000,75192
20250609;107904,2625;9990,718375;24971,98256
20250610;108186,5614;10014,24775;25017,48826
20250611;108183,9241;10027,00062;24926,34619
20250612;108440,9811;10051,61041;24891,76333
20250613;106505,995;10012,82369;24633,92533
20250616;107353,71;10040,63554;24818,44858
20250617;106597,9767;9994,039267;24630,88955
20250618;106492,9905;10004,72233;24542,37364
20250619;106492,9905;9952,512145;24240,72251
20250620;106581,7778;9933,095931;24356,91126
20250623;107528,6361;9914,295466;24190,4529
20250624;108817,2946;9915,369973;24442,12492
20250625;108548,1193;9869,821141;24256,5533
20250626;109569,402;9895,132461;24253,82176
20250627;110661,4713;9966,855877;24684,62102
20250630;111357,2289;9923,860794;24602,3544
20250701;112367,8005;9951,467747;24607,72639
20250702;112341,2556;9939,421362;24851,24585
20250703;113251,0805;9995,299254;24903,05874
20250704;113251,0805;9994,968596;24715,90472
20250707;112184,5507;9976,411171;24803,2537
20250708;111766,2002;10030,39798;24942,12219
20250709;112315,7705;10044,9454;25301,00266
20250710;112812,1929;10168,38624;25377,39616
20250711;112106,9566;10129,25979;25143,08524
20250714;112329,6628;10193,76745;25075,25579
20250715;111227,1583;10126,08455;24940,49351
20250716;111812,0339;10112,75409;24798,81294
20250717;112392,4057;10164,97218;25119,68475
20250718;112049,289;10187,03424;25121,82771
20250721;112024,4367;10210,68221;25043,29274
20250722;112477,7757;10222,94223;24870,50868
20250723;113761,3557;10265,62297;25217,74525
20250724;112961,7204;10354,95179;25114,46575
20250725;113487,4569;10334,4866;25166,82493
20250728;113324,7955;10290,44852;25058,5718
20250729;112807,7592;10352,63279;25240,00496
20250730;112373,7625;10353,33;25254,76177
20250731;111538,9383;10352,06437;24965,69391
20250801;110168,0463;10279,26108;24240,32741
20250804;111646,7578;10346,95646;24516,10482
20250805;111490,3108;10363,3044;24480,88612
20250806;111696,0068;10387,76491;24525,8168
20250807;111128,634;10337,12484;24764,4704
20250808;111677,8297;10331,40038;24872,65702
20250811;111174,9689;10369,99146;24729,75764
20250812;112406,5253;10390,55921;24906,10965
20250813;113578,814;10410,34085;25071,7195
20250814;113550,9949;10458,30038;25281,69873
20250815;113672,6065;10414,61444;25452,31477
20250818;113585,8598;10436,08558;25325,7478
20250819;113638,8717;10471,95589;25630,98807
20250820;113679,4562;10584,68773;25611,57977
20250821;113305,7986;10613,47161;25499,9611
20250822;115483,7723;10627,38619;25600,83069
20250825;114611,2146;10627,38619;25193,99356
20250826;114974,6478;10563,99126;24766,03562
20250827;115347,1701;10552,24667;24875,63302
20250828;115528,6075;10512,98014;24935,5981
20250829;115357,907;10479,34914;24747,05098
20250901;115357,907;10489,6194;24759,88187
20250902;114760,8333;10398,76622;24587,54617
20250903;114698,5387;10468,69007;24797,82468
20250904;115621,2775;10515,29295;24731,03173
20250905;115062,6333;10505,40649;24653,48746
